white_id,opening_name,Games Played,Win Rate
aleph6,Slav Defense: Soultanbeieff Variation,1,1.0
alequine,Van't Kruijs Opening,1,0.0
alequis1991,Sicilian Defense: Najdorf Variation |  Opocensky Variation,1,1.0
aleroniponi,Portuguese Opening,1,0.0
aleroniponi,Russian Game: Urusov Gambit,1,0.0
aleroniponi,Ruy Lopez,1,0.0
aleroniponi,Van Geet Opening,1,0.0
alesansil,French Defense: Knight Variation,1,1.0
alex-f87,Gruenfeld Defense: Stockholm Variation,1,1.0
alex-kaminskii,Philidor Defense #3,1,1.0
alex0404,Italian Game: Classical Variation |  Albin Gambit,1,0.0
alex16pet,Four Knights Game: Spanish Variation |  Rubinstein Variation,1,0.0
alex236,Queen's Pawn Game: London System,1,0.0
alex28195,Ruy Lopez: Berlin Defense #2,1,1.0
alex28195,Ruy Lopez: Classical Variation,1,0.0
alex28195,Ruy Lopez: Exchange Variation |  Lutikov Variation,1,1.0
alex52100,Zukertort Opening: Vos Gambit,1,0.0
alex9222,Queen's Gambit Refused: Chigorin Defense #3,1,1.0
alex945,Sicilian Defense: Bowdler Attack,1,0.0
alex_1396,Four Knights Game,1,0.0
alex_1396,French Defense: Schlechter Variation,1,1.0
alex_22,King's Knight Opening,1,0.0
alex_anaua,Ruy Lopez: Morphy Defense,1,1.0
alex_anaua,Sicilian Defense: Marshall Counterattack,1,0.0
alex_cos,French Defense: Steinitz Attack,1,0.0
alex_renegade,Giuoco Piano,1,0.0
alex_z,Queen's Pawn,1,0.0
alexamer,Three Knights Opening,1,0.0
alexandergon,Alekhine Defense: Maroczy Variation,1,1.0
alexanderkutepov,Sicilian Defense: Delayed Alapin,1,0.0
alexandr-l,Ruy Lopez: Morphy Defense |  Cozio Defense,1,1.0
alexandr-l,Ruy Lopez: Morphy Defense |  Modern Steinitz Defense,1,1.0
alexandre789,Sicilian Defense: Smith-Morra Gambit,1,1.0
alexandre_silva,Mieses Opening,1,1.0
alexandre_silva,Van't Kruijs Opening,1,1.0
alexandro33,Caro-Kann Defense: Exchange Variation,1,1.0
alexandro75,Pirc Defense #4,1,0.0
alexandros64,Sicilian Defense: Alapin Variation |  Smith-Morra Declined,1,0.0
alexandrov8511,Queen's Pawn Game,1,0.0
alexandrp2009,Scandinavian Defense: Modern Variation #2,1,1.0
alexandrsolodovnik,Indian Game: West Indian Defense,1,0.0
alexang,Englund Gambit Declined |  Reversed French,1,1.0
alexblc,Ruy Lopez: Steinitz Defense |  Nimzowitsch Attack,1,0.0
alexcicocico,Nimzo-Larsen Attack: Modern Variation #4,1,0.0
alexcl,Four Knights Game: Italian Variation,1,1.0
alexeus1,Italian Game: Anti-Fried Liver Defense,1,1.0
alexey2005,Russian Game: Classical Attack,1,1.0
alexeyd,King's Pawn Game: Wayward Queen Attack,1,0.0
alexeyshimanbezprogi,Sicilian Defense: Old Sicilian,1,1.0
alexeyz,Italian Game: Giuoco Pianissimo,1,0.0
alexfernando,Van't Kruijs Opening,1,0.0
alexkel,Sicilian Defense,1,0.0
alexkhan021,French Defense: Knight Variation,1,0.0
alexmalando,Bishop's Opening,1,1.0
alexmalando,Bishop's Opening: Berlin Defense,4,1.0
alexmalando,Bishop's Opening: Boi Variation,2,1.0
alexmalando,Bishop's Opening: Vienna Hybrid,1,0.0
alexmalando,Italian Game,2,0.5
alexmalando,Italian Game: Giuoco Pianissimo |  Normal,1,1.0
alexmalando,Italian Game: Two Knights Defense |  Modern Bishop's Opening,1,1.0
alexmalando,Nimzowitsch Defense,1,0.0
alexmalando,Nimzowitsch Defense: Scandinavian Variation |  Advance Variation,1,1.0
alexmalando,Sicilian Defense: Bowdler Attack,1,1.0
alexmlg,Bishop's Opening: Berlin Defense,1,0.0
alexmorato,Alekhine Defense: Mokele Mbembe,2,1.0
alexmorato,English Opening: Anglo-Indian Defense |  King's Indian Formation,2,0.0
alexmorato,Kadas Opening,2,0.0
alexmoscow,Sicilian Defense: Bowdler Attack,1,1.0
alexnanna,Sicilian Defense,1,0.0
alexp1986,Polish Opening,1,0.0
alexpazzaglia,Scandinavian Defense: Mieses-Kotroc Variation,1,1.0
alexsandr1985-13,Sicilian Defense: Old Sicilian,1,0.0
alexspeed,Russian Game: Three Knights Game,1,1.0
alextezin,Italian Game: Anti-Fried Liver Defense,1,1.0
alexx1999,Rat Defense: Small Center Defense,2,1.0
alf02,Philidor Defense #3,1,1.0
alf65,Philidor Defense #3,1,1.0
alf_22,Bird Opening,1,0.0
alfachess,King's Knight Opening: Normal Variation,1,1.0
alfdl,Bishop's Opening: Lewis Gambit,1,1.0
alfdl,Caro-Kann Defense: Two Knights Attack,1,1.0
alfdl,Russian Game: Urusov Gambit,1,0.0
alferedo,Colle System,1,0.0
alfierelebez,Sicilian Defense: Alapin Variation,1,1.0
alfilx,Sicilian Defense: Wing Gambit,1,1.0
alfka1,Caro-Kann Defense,1,1.0
alfonso573,Giuoco Piano,1,0.0
alfonso74,Queen's Gambit Refused: Chigorin Defense |  Exchange Variation,1,0.0
alfred1959,Ruy Lopez: Steinitz Defense,1,0.0
alfredgjoncari,French Defense: Schlechter Variation,1,0.0
alfredgjoncari,Italian Game,1,1.0
alfredo17,Caro-Kann Defense: Advance Variation,1,0.0
alfuadi,Sicilian Defense: Alapin Variation,1,1.0
algerialazhar,Rat Defense: Harmonist,1,0.0
alhshah,Sicilian Defense,2,0.0
alhurtado,Scandinavian Defense: Mieses-Kotroc Variation,1,0.0
ali125,Sicilian Defense: Bowdler Attack,1,1.0
ali1384,Caro-Kann Defense: Hillbilly Attack,1,1.0
ali3234,Sicilian Defense: Alapin Variation,1,1.0
ali4901,Sicilian Defense: Bowdler Attack,1,1.0
ali_1079,Four Knights Game: Gunsberg Variation,1,1.0
ali_barcelona,Hungarian Opening,6,1.0
ali_barcelona,Hungarian Opening: Catalan Formation,1,1.0
ali_barcelona,Hungarian Opening: Slav Formation,1,0.0
ali_barcelona,Hungarian Opening: Symmetrical Variation,1,1.0
ali_barcelona,Zukertort Opening: Double Fianchetto Attack,1,1.0
ali_zarrabi,Van't Kruijs Opening,1,1.0
alia,Sicilian Defense: McDonnell Attack,1,1.0
aliagha18,King's Pawn Game: Wayward Queen Attack |  Kiddie Countergambit,1,1.0
aliakbarshareh,Giuoco Piano,2,0.0
aliamaireh,Sicilian Defense: Najdorf |  Lipnitsky Attack,1,0.0
aliamini,Four Knights Game: Gunsberg Variation,1,1.0
aliamini,King's Knight Opening: Normal Variation,1,1.0
aliamini,Three Knights Opening #2,1,1.0
alibaba2014,Queen's Pawn Game: Colle System,1,0.0
alibahadori,Italian Game: Classical Variation |  Greco Gambit |  Traditional Line,1,0.0
alibasim1995,Caro-Kann Defense: Advance Variation |  Short Variation,1,0.0
alichess68,Hungarian Opening,5,1.0
alien_grey,Queen's Pawn Game: Chigorin Variation,1,0.0
alienbrayn,Elephant Gambit,1,0.0
alifarahi,King's Indian Defense: Four Pawns Attack |  Dynamic Attack,1,1.0
alihamzeh,King's Pawn Game: Nimzowitsch Defense,1,1.0
alihasanzadeh,Sicilian Defense,1,1.0
alik2003alik,English Opening: King's English Variation,1,0.0
alikozzz,King's Gambit,1,0.0
aliozzzz,Indian Game,1,1.0
aliph,French Defense: Advance Variation |  Paulsen Attack,1,0.0
aliquantus,Ruy Lopez: Berlin Defense #2,1,0.0
alireza3737,Sicilian Defense: Bowdler Attack,1,0.0
alireza5848,Sicilian Defense,1,0.0
alirezasm,Ruy Lopez: Exchange Variation |  Lutikov Variation,1,0.0
alish13,Modern Defense,1,0.0
alishameli1380,Sicilian Defense: Paulsen Variation |  Bastrikov Variation,1,1.0
aliulusoy,Zukertort Opening: Sicilian Invitation,1,0.0
alivalizadeh,French Defense: Knight Variation,1,0.0
aliwooolf,Sicilian Defense,1,0.0
alizarei,Sicilian Defense,1,1.0
aljabo,Sicilian Defense: Modern Variations,1,1.0
aljopeljhan,King's Indian Defense,1,0.0
alkanna,Philidor Defense: Exchange Variation,1,1.0
alkeal,Queen's Gambit Accepted,1,0.0
alkeal,Slav Defense #2,1,0.0
alkhane,Bird Opening: From's Gambit,1,1.0
allahdeweswin,Crab Opening,1,0.0
allan725,Alekhine Defense: Normal Variation,1,1.0
allan_dias,Dutch Defense,1,0.0
allancore,Grob Opening,1,1.0
alle915,Scandinavian Defense,1,0.0
allende,Borg Defense,1,1.0
alleryn,French Defense: Franco-Hiva Gambit I,1,1.0
alliekatxoxo1,Englund Gambit Declined |  Reversed French,2,0.0
alliekatxoxo1,King's Pawn Game: Leonardis Variation,2,0.0
alliekatxoxo1,Queen's Pawn Game #2,1,0.0
allknightythen,Vienna Game,1,0.0
allmight87,Caro-Kann Defense: Karpov Variation,1,1.0
allmight87,Sicilian Defense,1,1.0
allstache,King's Pawn Game: King's Head Opening #2,1,0.0
allstar321,Queen's Pawn Game: Chigorin Variation,1,0.0
allwind,French Defense: Tarrasch Variation |  Closed Variation |  Main Line,1,1.0
allwind,Sicilian Defense: Najdorf Variation |  English Attack,1,1.0
almachess,Indian Game: Pawn Push Variation,1,1.0
almachess,Reti Opening #2,1,0.0
almal316,French Defense #2,1,1.0
almazzen,Bishop's Opening: Boi Variation,1,1.0
almostmastermind,Alekhine Defense: Exchange Variation,1,1.0
almovadar,Indian Game,1,1.0
alnkar,Sicilian Defense,1,0.0
alodra,Colle System,1,1.0
aloe78,Modern Defense,1,0.0
alonxo,Scandinavian Defense,1,1.0
aloxe-corton,King's Knight Opening: Normal Variation,1,1.0
alpay,Gruenfeld Defense: Three Knights Variation |  Hungarian Variation,1,0.0
alpay,Slav Defense: Chameleon Variation,1,1.0
alperkocatepe,Bishop's Opening,1,0.0
alpervsmagnus,French Defense: Normal Variation,1,0.0
alpervsmagnus,Pirc Defense #4,1,0.0
alpervsmagnus,Russian Game: Damiano Variation,1,0.0
alpervsmagnus,Scotch Game,1,1.0
alpervsmagnus,Scotch Game: Classical Variation,1,0.0
alpervsmagnus,Sicilian Defense: Scheveningen Variation |  Vitolins Variation,1,1.0
alpha3031,Caro-Kann Defense,1,0.0
alpha3031,Caro-Kann Defense: Breyer Variation,2,0.0
alpha3031,English Opening: King's English Variation |  Four Knights Variation |  Quiet Line #3,1,0.0
alpha3031,English Opening: King's English Variation |  Kramnik-Shirov Counterattack,1,1.0
alpha3031,English Opening: The Whale,2,1.0
alpha3031,King's Knight Opening: Konstantinopolsky,1,0.0
alpha3031,King's Pawn Game: Leonardis Variation,1,1.0
alpha3031,Modern Defense,1,0.0
alpha3031,Scandinavian Defense,1,1.0
alpha3031,Sicilian Defense: O'Kelly Variation |  Yerevan System,1,0.0
alpha3031,Slav Defense,1,0.0
alphalimaindia,Italian Game: Classical Variation |  Greco Gambit |  Traditional Line,1,0.0
alpiste,Indian Game: East Indian Defense,1,1.0
alsabr,Sicilian Defense: Sozin Attack,1,0.0
alsam,Ponziani Opening: Jaenisch Counterattack,1,0.0
alsander,King's Knight Opening: Konstantinopolsky,1,1.0
alsing,Pirc Defense,1,1.0
alstef56,Queen's Pawn Game,1,1.0
alstn,Sicilian Defense: McDonnell Attack,1,0.0
alt300,Italian Game: Two Knights Defense |  Polerio Defense,1,1.0
altimkings,Italian Game: Evans Gambit Declined |  5.a4,1,0.0
alty,Queen's Pawn Game #2,1,1.0
alvaro1033,Van't Kruijs Opening,1,0.0
alvaro1995,Queen's Gambit Accepted: Schwartz Defense,1,0.0
alvarovix,Sicilian Defense: French Variation,1,1.0
alvin_cruz,Petrov's Defense #2,1,1.0
alvin_cruz,Philidor Defense: Nimzowitsch Variation,1,1.0
alvin_cruz,Ruy Lopez: Steinitz Defense,1,1.0
alvin_cruz,Sicilian Defense: Accelerated Dragon |  Modern Bc4 Variation,1,0.0
alvin_cruz,Sicilian Defense: Dragon Variation |  Yugoslav Attack,1,1.0
alvin_cruz,Sicilian Defense: Kan Variation,1,1.0
alvin_cruz,Sicilian Defense: Magnus Smith Trap,1,1.0
always100fc,King's Indian Attack,1,1.0
alwayscheckmated,Center Game #2,1,1.0
alwayscheckmated,Center Game: Normal Variation,1,1.0
alwayscheckmated,Sicilian Defense: Smith-Morra Gambit #2,1,1.0
alwi,Philidor Defense #2,1,0.0
alwi,Philidor Defense: Exchange Variation #2,1,0.0
alxr,Sicilian Defense: Bowdler Attack,1,1.0
am21f,Italian Game,1,1.0
amadofranco2016,Queen's Pawn,1,0.0
amadofranco2016,Queen's Pawn Game #3,1,1.0
amaks,French Defense: Advance Variation |  Nimzowitsch System,1,0.0
amaljohn090,Sicilian Defense,1,0.0
amanan,French Defense: Knight Variation,1,1.0
amanan,Italian Game: Giuoco Pianissimo,1,1.0
amanan,Philidor Defense,1,1.0
amanan,Philidor Defense #3,1,1.0
amanan,Ruy Lopez: Berlin Defense #2,1,0.0
amanan,Ruy Lopez: Bird Variation,2,0.5
amanan,Ruy Lopez: Morphy Defense |  Caro Variation,1,1.0
amanan,Scandinavian Defense,1,0.0
amanan,Scandinavian Defense: Mieses-Kotroc Variation,1,1.0
amanan,Sicilian Defense: Old Sicilian,1,1.0
amanan,Zukertort Opening: Tennison Gambit,1,1.0
amando_s,Sicilian Defense: Smith-Morra Gambit #2,1,0.0
amanezcan,Philidor Defense: Exchange Variation,1,0.0
amanitacaesarea,Sicilian Defense: Accelerated Dragon,1,0.0
amaozinhadotemer,Amar Opening,1,0.0
amaozinhadotemer,Bishop's Opening,1,0.0
amary33,Queen's Indian Defense,1,0.0
amateur07,Queen's Indian Defense,1,1.0
amateur_pawn_star,English Opening: Agincourt Defense,3,0.3333333333333333
amateur_pawn_star,English Opening: Anglo-Dutch Defense,1,0.0
amateur_pawn_star,English Opening: Anglo-Indian Defense |  Hedgehog System,1,0.0
amateur_pawn_star,English Opening: Anglo-Scandinavian Defense,4,1.0
amateur_pawn_star,English Opening: Carls-Bremen System,1,0.0
amateur_pawn_star,English Opening: Great Snake Variation,1,1.0
amateur_pawn_star,English Opening: King's English Variation,5,0.6
amateur_pawn_star,English Opening: King's English Variation |  Reversed Sicilian,2,0.5
amateur_pawn_star,English Opening: King's English Variation |  Two Knights Variation |  Reversed Dragon,1,0.0
amateur_pawn_star,English Opening: King's English Variation |  Two Knights Variation |  Smyslov System,1,1.0
amateur_pawn_star,English Opening: Symmetrical Variation,1,1.0
amateur_pawn_star,English Opening: Symmetrical Variation |  Fianchetto Variation,1,0.0
amayak,Danish Gambit Accepted |  Schlechter Defense,1,1.0
amayak,French Defense: Advance Variation,1,1.0
amayak,French Defense: Chigorin Variation,2,0.5
amayak,Queen's Gambit Declined: Normal Defense,1,1.0
amayak,Sicilian Defense: Wing Gambit |  Carlsbad Variation,2,1.0
amayak,Sicilian Defense: Wing Gambit |  Marshall Variation,2,0.0
amazing-grace,Owen Defense,2,0.0
amazing-grace,Van't Kruijs Opening,1,0.0
amazingdiamonds1,Queen's Pawn Game: Chigorin Variation,1,0.0
amazingdiamonds1,Scandinavian Defense,1,1.0
amazingdiamonds1,Sicilian Defense: Kronberger Variation,1,0.0
amazingdiesel,English Opening: The Whale,1,0.0
amazingdragon,Bird Opening: From's Gambit,2,0.0
amazingownage,Indian Game,1,0.0
amazingownage,Portuguese Opening,1,0.0
amazo,Ruy Lopez: Morphy Defense |  Tarrasch Variation,1,0.0
amazoniagaston,Ruy Lopez: Morphy Defense |  Graz Variation,1,0.0
ambassador1,King's Gambit,1,0.0
ambitious,Ponziani Opening: Jaenisch Counterattack,1,1.0
amboy24,Sicilian Defense: Canal Attack |  Main Line,1,1.0
amchor,Ruy Lopez: Steinitz Defense,1,1.0
ameenthedestroyer,Ruy Lopez: Classical Variation,1,0.0
amema,Modern Defense: Bishop Attack,1,0.0
amezkyta,English Opening: Carls-Bremen System,1,1.0
amgoun,Nimzo-Indian Defense: Classical |  Noa Variation |  5.cxd5 exd5,1,0.0
amid99,French Defense: Knight Variation,1,0.0
amigoajedrez,Queen's Pawn Game: London System,1,1.0
amigodan,Clemenz Opening,1,1.0
amin-s,Queen's Pawn Game: Krause Variation,1,0.0
amin13,Van Geet Opening: Napoleon Attack,1,0.0
amin1376,Giuoco Piano,1,1.0
aminox,French Defense: Advance |  Steinitz Variation,1,0.0
aminshirzadfar,King's Pawn Game: Leonardis Variation,1,1.0
amir021021021,Van't Kruijs Opening,1,0.0
amir2002zzz,Benoni Defense: Classical Variation |  Averbakh-Grivas Attack,1,0.0
amir2002zzz,King's Indian Defense,1,1.0
amir2002zzz,Modern Defense: Averbakh System |  Kotov Variation,1,1.0
amir2002zzz,Nimzo-Indian Defense: Leningrad Variation,1,0.0
amir2002zzz,Pirc Defense #2,1,1.0
amir2002zzz,Queen's Gambit Declined: Traditional Variation,1,1.0
amir2002zzz,Queen's Pawn Game: Mason Attack,1,0.0
amir2002zzz,Sicilian Defense: Lasker-Pelikan Variation |  Schlechter Variation,1,1.0
amir2002zzz,Trompowsky Attack,1,1.0
amira12,Pirc Defense #4,1,1.0
amira12,Sicilian Defense: Bowdler Attack,1,1.0
amiraliyosefi,Pirc Defense #5,1,1.0
amirhossein2014,Caro-Kann Defense,1,0.0
amirhossein2014,Caro-Kann Defense: Two Knights Attack |  Mindeno Variation,1,1.0
amirhossein2014,Elephant Gambit,1,1.0
amirhossein2014,English Opening: Anglo-Indian Defense |  Anglo-Gruenfeld Variation #3,1,1.0
amirhossein2014,Four Knights Game: Scotch Variation,1,1.0
amirhossein2014,Four Knights Game: Scotch Variation Accepted,3,0.3333333333333333
amirhossein2014,French Defense: Advance Variation |  Milner-Barry Gambit,1,1.0
amirhossein2014,Horwitz Defense,1,0.0
amirhossein2014,Italian Game: Two Knights Defense |  Modern Bishop's Opening,1,0.0
amirhossein2014,Owen Defense,1,0.0
amirhossein2014,Philidor Defense,1,1.0
amirhossein2014,Queen's Pawn Game #2,1,1.0
amirhossein2014,Scandinavian Defense: Mieses-Kotroc Variation,1,1.0
amirhossein2014,Scandinavian Defense: Modern Variation #2,1,0.0
amirhossein2014,Sicilian Defense,1,1.0
amirhossein2014,Sicilian Defense: Old Sicilian,1,1.0
amirhossein2014,Three Knights Opening #2,1,1.0
amirhossein2014,Three Knights Opening: Winawer Defense,1,1.0
amiriali,Sicilian Defense: Scheveningen Variation |  Matanovic Attack,1,0.0
amirrezagod,Queen's Pawn Game: Symmetrical Variation |  Pseudo-Catalan,1,1.0
amirrr1991,Owen Defense,1,0.0
amitbera,Sicilian Defense: Staunton-Cochrane Variation,1,1.0
amithchess,Bishop's Opening: Berlin Defense,1,0.0
amithchess,Caro-Kann Defense,1,0.0
amithchess,French Defense: Knight Variation,2,1.0
amithchess,French Defense: La Bourdonnais Variation,1,0.0
amithchess,Giuoco Piano,1,0.0
amithchess,Italian Game: Anti-Fried Liver Defense,1,1.0
amithchess,King's Knight Opening,1,0.0
amithchess,Philidor Defense,1,0.0
amithchess,Queen's Gambit Declined: Charousek (Petrosian) Variation,1,0.0
amithchess,Scandinavian Defense: Blackburne Gambit,1,1.0
amithchess,Scandinavian Defense: Mieses-Kotroc Variation,1,1.0
amithchess,Scotch Game,1,0.0
amithchess,Scotch Game: Classical Variation,1,0.0
amithchess,Scotch Game: Classical Variation |  Intermezzo Variation,1,0.0
amithchess,Scotch Game: Malaniuk Variation,1,0.0
amithchess,Sicilian Defense,1,0.0
amithchess,Sicilian Defense: French Variation,2,0.5
amitpande,English Opening: Great Snake Variation,1,1.0
ammanian,Benoni Defense,1,1.0
ammanian,Benoni Defense: Benoni Gambit Accepted,1,1.0
ammanian,Caro-Kann Defense,2,0.5
ammanian,Caro-Kann Defense: Advance Variation |  Short Variation,1,0.0
ammanian,Caro-Kann Defense: Advance Variation |  Van der Wiel Attack,1,1.0
ammanian,Caro-Kann Defense: Classical Variation,2,0.5
ammanian,Italian Game: Anti-Fried Liver Defense,1,1.0
ammanian,Queen's Pawn Game: Chigorin Variation,2,0.0
amo_0,King's Indian Defense: Fianchetto Variation |  Debrecen Defense,1,1.0
amo_0,Queen's Gambit Declined: Queen's Knight Variation,1,1.0
amo_0,Ruy Lopez: Berlin Defense |  Rio Gambit Accepted,1,0.0
amocci,Petrov: Modern Attack,1,0.0
amoranguzman,Scandinavian Defense,1,0.0
amorena,Queen's Gambit Refused: Marshall Defense,1,1.0
amorim,Four Knights Game: Italian Variation,1,1.0
amr92,Queen's Pawn Game #3,1,0.0
amr_alhadek,Queen's Pawn Game: Chigorin Variation,1,1.0
amran1996,Queen's Pawn Game: Chigorin Variation,1,1.0
amro15,Franco-Benoni Defense,1,1.0
amron,Queen's Pawn Game,1,0.0
amsou,Queen's Gambit Declined: Queen's Knight Variation,1,1.0
amsou,Tarrasch Defense,1,0.0
amv13,Four Knights Game: Italian Variation,1,1.0
amyron,King's Gambit Declined |  Queen's Knight Defense,1,0.0
ana92,Four Knights Game: Italian Variation,1,1.0
anakbaikhati,Semi-Slav Defense: Main Line,1,0.0
anakgreget,Alekhine Defense: Scandinavian Variation,2,0.0
anakgreget,French Defense: Knight Variation,2,0.0
anakgreget,Italian Game: Anti-Fried Liver Defense,2,1.0
anakgreget,Italian Game: Two Knights Defense |  Knight Attack |  Normal Variation,2,0.0
anakgreget,King's Knight Opening,4,0.5
anakgreget,King's Pawn Game: Gunderam Gambit,2,1.0
anakgreget,King's Pawn Game: McConnell Defense,2,0.0
anakgreget,Owen Defense,2,0.0
anakgreget,Pirc Defense #4,2,1.0
anakgreget,Ruy Lopez: Steinitz Defense,2,1.0
anakgreget,Scandinavian Defense: Mieses-Kotroc Variation,4,0.5
anakgreget,Sicilian Defense: Closed,2,0.0
anakgreget,Sicilian Defense: Closed Variation,4,0.5
anakgreget,Sicilian Defense: Closed Variation |  Traditional,2,1.0
anakgreget,Sicilian Defense: French Variation,2,0.0
anakgreget,Sicilian Defense: Old Sicilian,2,1.0
anakonda50,Italian Game: Anti-Fried Liver Defense,1,0.0
anand888,French Defense: Knight Variation,1,1.0
anandacheese,Sicilian Defense: Najdorf Variation |  Opocensky Variation,1,0.0
anandrao,Center Game: Paulsen Attack Variation,1,0.0
anangharisman,Old Indian Defense,1,1.0
anarious,Four Knights Game: Italian Variation,1,1.0
anastasia2009,French Defense: Exchange Variation,2,0.5
anastasia2009,King's Pawn Game: Damiano Defense,2,1.0
anastasia2009,King's Pawn Game: Gunderam Gambit,1,0.0
anastasia2009,Petrov's Defense,2,0.0
anastasia2009,Petrov: Modern Attack,1,0.0
anastasia2009,Philidor Defense,1,0.0
anastasia2009,Philidor Defense: Nimzowitsch Variation,1,0.0
anastasia2009,Russian Game: Damiano Variation,1,1.0
anastasia2009,Scandinavian Defense: Main Line,1,0.0
anastasia2009,Scandinavian Defense: Modern Variation #2,1,0.0
anastasia2009,Scotch Gambit,1,0.0
anastasia2009,Scotch Game,5,0.4
anastasia2009,Scotch Game: Schmidt Variation,1,0.0
anastasia2009,Sicilian Defense #2,1,0.0
anastasia2009,Sicilian Defense: Franco-Sicilian Variation,1,0.0
anastasia2009,Sicilian Defense: Open #2,1,1.0
anastasia2009,Sicilian Defense: Paulsen Variation,1,0.0
anastasia2009,St. George Defense,1,1.0
anatolii76,King's Gambit Declined |  Petrov's Defense,1,1.0
anatolii76,Pirc Defense: Classical Variation |  Schlechter Variation,1,0.0
anatolii777,English Opening: Carls-Bremen System,1,0.0
anatolinozka,Zukertort Opening: Kingside Fianchetto,1,0.0
ancestorturk,Scandinavian Defense,1,0.0
anchal,Caro-Kann Defense: Advance Variation,1,0.0
and29rey,Sicilian Defense,1,0.0
and59,Nimzo-Larsen Attack: Modern Variation #4,1,0.0
andacassian,Ruy Lopez: Berlin Defense |  Beverwijk Variation,1,0.0
andalb2,Sicilian Defense: McDonnell Attack,1,1.0
